pzvID|label|prediction
58107|1|0.13988063
58108|0|0.01164606
58109|0|0.04731755
58110|0|0.14067958
58111|1|0.15612528
58112|0|0.06343213
58113|0|0.03602829
58114|0|0.06036224
58115|0|0.06475020
58116|0|0.07043992
58117|0|0.13499539
58201|0|0.02804085
58202|0|0.07700256
58203|1|0.30071614
58204|0|0.11844638
58205|0|0.21521626
58206|0|0.36117521
58207|0|0.09358138
58208|1|0.48760877
58209|0|0.23962122
58210|0|0.02693178
58211|0|0.08523987
58212|0|0.01804173
58213|0|0.13669907
58214|0|0.06583190
58215|0|0.12479879
58216|0|0.08486818
58217|0|0.13499539
58301|0|0.05705381
58302|0|0.04824870
58303|0|0.15589840
58304|0|0.23312021
58305|0|0.08279215
58306|0|0.04270913
58307|0|0.12140035
58308|0|0.01919979
58309|0|0.04570956
58310|0|0.02383971
58311|0|0.01795957
58312|0|0.04446517
58313|0|0.07012576
58314|0|0.04524415
58315|0|0.10971554
58316|0|0.07514315
58317|0|0.13499539
58401|0|0.28121365
58402|0|0.07151204
58403|0|0.03301248
58404|0|0.08112301
58405|0|0.05858674
58406|0|0.06745957
58407|0|0.02538731
58408|0|0.19065114
58409|0|0.01502048
58410|0|0.11380388
58411|1|0.64809275
58412|0|0.07487662
58413|0|0.06176396
58414|0|0.17033649
58415|0|0.09894507
58416|0|0.17831847
58417|1|0.13499539
58501|0|0.11790689
58502|0|0.12523473
58503|0|0.02619451
58504|0|0.30601083
58505|0|0.08950233
58506|0|0.00606700
58507|0|0.01009490
58508|0|0.03472427
58509|1|0.02494128
58510|0|0.00688721
58511|0|0.01138002
58512|0|0.01968292
58513|0|0.03218535
58514|0|0.09551868
58515|0|0.05838949
58516|0|0.04476148
58517|0|0.13499539
58601|0|0.01135486
58602|0|0.02428888
58603|0|0.11715495
58604|0|0.12621881
58605|0|0.04689460
58606|0|0.04608032
58607|0|0.04747323
58608|0|0.00691642
58609|0|0.00094520
58610|0|0.00950059
58611|0|0.02472694
58612|0|0.04344859
58613|0|0.04957074
58614|0|0.02978876
58615|0|0.05246531
58616|0|0.03423982
58617|0|0.13499539
58701|0|0.07185059
58702|0|0.06309439
58703|1|0.14027847
58704|0|0.11140243
58705|0|0.08813904
58706|0|0.06258692
58707|0|0.03823880
58708|0|0.10611358
58709|0|0.07554970
58710|0|0.00370974
58711|0|0.04481646
58712|0|0.05446839
58713|0|0.13626836
58714|0|0.09558827
58715|0|0.13749325
58716|0|0.15784416
58717|0|0.13499539
58801|0|0.01493792
58802|0|0.02182849
58803|0|0.01881918
58804|0|0.04097295
58805|0|0.08276215
58806|1|0.06122920
58807|0|0.00713173
58808|0|0.25347398
58809|1|0.28001447
58810|1|0.08807200
58811|0|0.03347556
58812|0|0.08209514
58813|0|0.04333479
58814|0|0.04971754
58815|0|0.02779877
58816|0|0.10242581
58817|0|0.13499539
58901|0|0.23407567
58902|0|0.03827540
58903|0|0.01645599
58904|0|0.03394467
58905|0|0.04423169
58906|0|0.12414674
58907|0|0.02737453
58908|0|0.06626867
58909|0|0.04100083
58910|0|0.01750599
58911|0|0.02369330
58912|0|0.04421687
58913|0|0.10013963
58914|0|0.05752583
58915|0|0.05112163
58916|0|0.02700536
58917|0|0.13499539
59101|0|0.38133438
59102|0|0.10978012
59103|0|0.02739149
59104|0|0.21933026
59105|0|0.02978616
59106|1|0.42005028
59107|0|0.04071804
59108|0|0.29321431
59109|0|0.08402804
59110|0|0.01213139
59111|0|0.19728344
59112|0|0.16218209
59113|0|0.04625984
59114|1|0.15599784
59115|0|0.04693098
59116|0|0.24557494
59117|0|0.13499539
59201|0|0.03870252
59202|0|0.10473883
59203|0|0.11513104
59204|0|0.02315568
59205|1|0.21443042
59206|0|0.14249177
59207|0|0.12458581
59208|0|0.01332722
59209|0|0.07765147
59210|0|0.04237089
59211|0|0.07394020
59212|0|0.14637041
59213|0|0.10376665
59214|0|0.06452535
59215|1|0.33089363
59216|0|0.08232028
59217|1|0.13499539
59301|1|0.27280923
59302|0|0.07506333
59303|0|0.13429041
59304|0|0.12975342
59305|0|0.06354520
59306|0|0.14453011
59307|0|0.01196214
59308|0|0.14789748
59309|0|0.01023329
59310|0|0.04322414
59311|0|0.10123142
59312|0|0.02976985
59313|0|0.03573051
59314|0|0.13282612
59315|0|0.22030418
59316|0|0.06598071
59317|0|0.13499539
59401|0|0.01910983
59402|0|0.01894615
59403|0|0.02903842
59404|0|0.06592358
59405|0|0.01819311
59406|0|0.18083910
59407|0|0.06849892
59408|0|0.31388204
59409|0|0.04233129
59410|0|0.00914048
59411|0|0.02929764
59412|0|0.04783598
59413|0|0.18137975
59414|0|0.15486965
59415|0|0.17532075
59416|0|0.13785153
59417|0|0.13499539
59501|1|0.16554067
59502|0|0.21846349
59503|0|0.00998278
59504|0|0.05164357
59505|0|0.05535311
59506|1|0.47772587
59507|0|0.01672672
59508|1|0.71576769
59509|0|0.30846374
59510|0|0.12015191
59511|0|0.33417372
59512|0|0.16774924
59513|0|0.09535095
59514|0|0.17837350
59515|0|0.05378626
59516|0|0.06969889
59517|0|0.13499539
59601|0|0.05741204
59602|0|0.13818669
59603|0|0.01749465
59604|1|0.06674533
59605|0|0.01170358
59606|0|0.19033345
59607|0|0.05950327
59608|0|0.06534138
59609|0|0.05519451
59610|0|0.08598342
59611|0|0.04674301
59612|0|0.09943408
59613|0|0.13198145
59614|0|0.12258152
59615|0|0.13375716
59616|1|0.16255746
59617|0|0.13499539
59701|0|0.08400203
59702|1|0.14040756
59703|0|0.02263301
59704|0|0.18722592
59705|1|0.31440252
59706|0|0.02985278
59707|0|0.03317091
59708|0|0.00675185
59709|1|0.05363887
59710|0|0.05682229
59711|0|0.08787908
59712|0|0.07126002
59713|0|0.08048977
59714|0|0.15594004
59715|0|0.14921654
59716|0|0.12890004
59717|0|0.13499539
59801|0|0.16325298
59802|0|0.06165552
59803|0|0.00735962
59804|0|0.39195642
59805|0|0.01356325
59806|0|0.32497720
59807|0|0.10263048
59808|0|0.00850490
59809|0|0.01473228
59810|0|0.05086032
59811|0|0.04122835
59812|0|0.05699441
59813|0|0.08983372
59814|0|0.09264306
59815|1|0.20824788
59816|0|0.17030695
59817|0|0.13499539
59901|0|0.01073761
59902|0|0.01527542
59903|0|0.18212898
59904|0|0.04128035
59905|0|0.01523945
59906|0|0.02189272
59907|0|0.02086675
59908|1|0.25197812
59909|0|0.09091736
59910|0|0.47412667
59911|0|0.00778515
59912|0|0.04224260
59913|0|0.06894292
59914|0|0.05304117
59915|0|0.10245867
59916|0|0.07770749
59917|0|0.13499539
60001|0|0.21478332
60002|0|0.02761038
60003|0|0.17412917
60004|0|0.02426868
60005|0|0.98861525
60006|0|0.09351100
60007|0|0.11885701
60008|0|0.06655894
60009|0|0.01140253
60010|0|0.07327779
60011|0|0.03008985
60012|0|0.10551941
60013|0|0.13349915
60014|1|0.12041465
60015|1|0.13313837
60016|0|0.18864192
60017|0|0.13499539
60101|0|0.07523494
60102|0|0.00595153
60103|0|0.00915407
60104|0|0.09404026
60105|0|0.02990203
60106|0|0.03126348
60107|0|0.04695701
60108|0|0.03431582
60109|0|0.04463809
60110|0|0.05023632
60111|0|0.01233665
60112|0|0.02000970
60113|0|0.05933116
60114|0|0.05416608
60115|0|0.08190199
60116|0|0.13754983
60117|0|0.13499539
60201|0|0.27314257
60202|0|0.03495875
60203|0|0.05461588
60204|0|0.10163052
60205|1|0.24668089
60206|0|0.06113456
60207|0|0.04985742
60208|1|0.10574247
60209|0|0.33166084
60210|0|0.04847275
60211|0|0.01577014
60212|0|0.18516406
60213|0|0.06693168
60214|0|0.03992165
60215|0|0.09986293
60216|1|0.05239958
60217|0|0.13499539
60301|0|0.02153160
60302|0|0.08523814
60303|0|0.06168053
60304|0|0.12064160
60305|0|0.00872372
60306|0|0.20198396
60307|0|0.20786198
60308|0|0.30594486
60309|0|0.05433931
60310|0|0.04167854
60311|0|0.05826577
60312|0|0.05073417
60313|0|0.07246661
60314|0|0.08969416
60315|0|0.06291210
60316|0|0.05227041
60317|0|0.13499539
60401|1|0.36291796
60402|1|0.18430444
60403|0|0.07606760
60404|0|0.16287602
60405|0|0.34790199
60406|0|0.02155831
60407|0|0.04040783
60408|0|0.15810672
60409|1|0.14565282
60410|0|0.02861143
60411|0|0.04136057
60412|0|0.09298817
60413|0|0.07483439
60414|0|0.08453276
60415|0|0.09211792
60416|0|0.19098594
60417|0|0.13499539
60501|0|0.29973883
60502|0|0.15551981
60503|0|0.00577462
60504|0|0.07663499
60505|0|0.08822631
60506|0|0.05368750
60507|0|0.03921540
60508|0|0.02442265
60509|0|0.00524587
60510|0|0.00583030
60511|0|0.01441075
60512|0|0.09318355
60513|0|0.04541862
60514|0|0.04734604
60515|0|0.07165005
60516|0|0.15315027
60517|0|0.13499539
60601|0|0.02709434
60602|0|0.07439994
60603|0|0.00744405
60604|0|0.03658737
60605|0|0.02032366
60606|0|0.04788025
60607|0|0.03298073
60608|0|0.04552506
60609|0|0.08406004
60610|1|0.70752831
60611|0|0.08599140
60612|0|0.06726727
60613|0|0.06911105
60614|0|0.07126137
60615|0|0.05387215
60616|0|0.03480063
60617|0|0.13499539
60701|0|0.10389023
60702|0|0.09430653
60703|0|0.01809445
60704|0|0.06195610
60705|0|0.08877673
60706|1|0.16214930
60707|0|0.02052132
60708|0|0.46769399
60709|0|0.11625697
60710|0|0.01328883
60711|1|0.12761780
60712|0|0.07869445
60713|0|0.02799006
60714|0|0.06286363
60715|1|0.04138120
60716|0|0.09444311
60717|0|0.13499539
60801|0|0.08220732
60802|0|0.01264285
60803|0|0.01237919
60804|0|0.03389403
60805|0|0.01481393
60806|0|0.04913915
60807|1|0.04670370
60808|0|0.05342740
60809|0|0.00762657
60810|0|0.01594868
60811|1|0.18508424
60812|0|0.04259935
60813|0|0.08405434
60814|1|0.11496873
60815|0|0.21099875
60816|0|0.07282062
60817|0|0.13499539
60901|0|0.18275776
60902|0|0.16669888
60903|0|0.04136890
60904|0|0.13374374
60905|0|0.15044417
60906|0|0.14097841
60907|0|0.20500167
60908|0|0.02716765
60909|0|0.20099202
60910|1|0.55545124
60911|0|0.02048560
60912|1|0.20773574
60913|0|0.01040248
60914|0|0.12745313
60915|1|0.13714127
60916|0|0.22050017
60917|0|0.13499539
61001|0|0.02910767
61002|0|0.03072752
61003|0|0.07653849
61004|0|0.01852263
61005|0|0.11809482
61006|0|0.09081939
61007|0|0.04061628
61008|0|0.01134481
61009|0|0.00538787
61010|0|0.01199076
61011|0|0.01831988
61012|0|0.04125869
61013|0|0.05251465
61014|0|0.05120491
61015|0|0.04216972
61016|0|0.01880347
61017|0|0.13499539
61101|0|0.04200582
61102|0|0.06485521
61103|0|0.10406679
61104|0|0.04928998
61105|0|0.07672873
61106|0|0.03787600
61107|0|0.02822775
61108|0|0.07104194
61109|0|0.08092619
61110|0|0.02083394
61111|0|0.03165039
61112|0|0.05420659
61113|0|0.06856639
61114|0|0.04390983
61115|0|0.09959120
61116|0|0.07083361
61117|0|0.13499539
61201|0|0.05257490
61202|0|0.02546434
61203|0|0.13396734
61204|1|0.14495381
61205|0|0.20776824
61206|0|0.03977308
61207|0|0.04158849
61208|0|0.00530948
61209|0|0.02078818
61210|1|0.34452615
61211|0|0.01017939
61212|0|0.06045678
61213|0|0.03619849
61214|0|0.04659000
61215|0|0.08442907
61216|1|0.08883152
61217|0|0.13499539
61401|0|0.11142339
61402|0|0.18015608
61403|0|0.01642409
61404|0|0.04320494
61405|0|0.08828100
61406|0|0.03232916
61407|0|0.00702044
61408|0|0.01456285
61409|0|0.08674965
61410|0|0.03265175
61411|0|0.03867464
61412|0|0.03196133
61413|0|0.03138166
61414|0|0.07558333
61415|0|0.02998504
61416|0|0.09197980
61417|1|0.13499539
61501|1|0.07201870
61502|0|0.03460320
61503|0|0.02329775
61504|0|0.02922620
61505|0|0.00607091
61506|1|0.34803446
61507|0|0.16307217
61508|0|0.07945360
61509|0|0.10496792
61510|0|0.06055341
61511|0|0.04340969
61512|0|0.03142441
61513|0|0.08797753
61514|0|0.01574159
61515|0|0.06965826
61516|0|0.07655778
61517|0|0.13499539
61601|0|0.15192436
61602|0|0.11902659
61603|0|0.05600121
61604|0|0.03956963
61605|0|0.42745419
61606|0|0.28133524
61607|0|0.56744659
61608|0|0.03602747
61609|0|0.05441810
61610|0|0.11082913
61611|1|0.18560807
61612|0|0.13180665
61613|0|0.07082292
61614|0|0.01651772
61615|0|0.10157024
61616|0|0.05106961
61617|0|0.13499539
61701|0|0.07716567
61702|0|0.09393454
61703|0|0.11124630
61704|0|0.00659543
61705|0|0.04772785
61706|0|0.00863599
61707|0|0.15669675
61708|0|0.07738312
61709|0|0.20658865
61710|1|0.03915307
61711|0|0.05518496
61712|0|0.15855596
61713|0|0.20839912
61714|0|0.10720746
61715|1|0.54404367
61716|0|0.08988764
61717|0|0.13499539
61801|0|0.24939939
61802|0|0.06505297
61803|0|0.04418194
61804|0|0.29182226
61805|0|0.09429221
61806|0|0.01559766
61807|0|0.02320964
61808|0|0.03079723
61809|0|0.13160369
61810|0|0.02541288
61811|0|0.03156972
61812|0|0.04386638
61813|0|0.04497824
61814|0|0.08120756
61815|0|0.01466718
61816|0|0.08240200
61817|0|0.13499539
61901|0|0.02505167
61902|0|0.07664120
61903|0|0.00998731
61904|0|0.04384418
61905|0|0.02491334
61906|0|0.03411214
61907|0|0.03936972
61908|0|0.04547557
61909|0|0.06184236
61910|0|0.19914106
61911|0|0.03705416
61912|0|0.07476282
61913|0|0.04854111
61914|1|0.18061381
61915|0|0.03693825
61916|0|0.06362329
61917|1|0.13499539
62001|0|0.18205790
62002|0|0.14064875
62003|0|0.47483481
62004|1|0.09347984
62005|0|0.46926284
62006|0|0.03483842
62007|0|0.10616687
62008|0|0.04683356
62009|0|0.05857667
62010|0|0.14968927
62011|0|0.02621389
62012|0|0.13828906
62013|0|0.03961169
62014|1|0.18393536
62015|0|0.07263816
62016|0|0.05184434
62017|1|0.13499539
62101|0|0.06388901
62102|0|0.06896015
62103|0|0.02311275
62104|0|0.06741757
62105|0|0.01112263
62106|0|0.06164993
62107|0|0.00334339
62108|0|0.10030026
62109|0|0.02359559
62110|0|0.05265146
62111|0|0.07811087
62112|1|0.25426547
62113|0|0.04325804
62114|0|0.12193589
62115|0|0.12953408
62116|0|0.04259820
62117|0|0.13499539
62201|0|0.11287344
62202|0|0.22309437
62203|1|0.26300093
62204|0|0.52149914
62205|0|0.07539694
62206|0|0.16131894
62207|0|0.04376217
62208|1|0.11367693
62209|0|0.09795679
62210|0|0.02294646
62211|0|0.11017441
62212|0|0.24259344
62213|0|0.11784339
62214|0|0.13927528
62215|0|0.19681824
62216|0|0.09634187
62217|1|0.13499539
62301|0|0.08875574
62302|1|0.18215105
62303|0|0.06513334
62304|0|0.22639876
62305|0|0.06052027
62306|0|0.10354211
62307|0|0.17688378
62308|0|0.06527925
62309|0|0.11058446
62310|0|0.08691200
62311|0|0.09177028
62312|1|0.08236622
62313|0|0.04617024
62314|0|0.07475029
62315|0|0.05566092
62316|0|0.03265986
62317|0|0.13499539
62401|0|0.01571099
62402|0|0.06475648
62403|0|0.05296842
62404|1|0.10136253
62405|0|0.04490738
62406|0|0.09219841
62407|0|0.04432835
62408|0|0.08668162
62409|0|0.02575082
62410|0|0.06959878
62411|1|0.11605547
62412|1|0.20795813
62413|0|0.11366621
62414|0|0.22270047
62415|0|0.15353467
62416|0|0.11816580
62417|0|0.13499539
62501|0|0.06797122
62502|0|0.04465234
62503|0|0.06117498
62504|0|0.12572121
62505|1|0.03581522
62506|0|0.15218516
62507|0|0.10918446
62508|1|0.13943419
62509|0|0.13751680
62510|0|0.19653392
62511|0|0.01195056
62512|0|0.09094155
62513|0|0.05821194
62514|0|0.01917568
62515|0|0.13806686
62516|0|0.07462333
62517|0|0.13499539
62701|0|0.06486816
62702|0|0.22179235
62703|0|0.06685055
62704|0|0.18302773
62705|0|0.04521679
62706|1|0.10762223
62707|0|0.20937859
62708|0|0.03737782
62709|0|0.01556900
62710|0|0.02115222
62711|0|0.05657639
62712|0|0.16733673
62713|0|0.09599120
62714|0|0.05516785
62715|0|0.08226601
62716|0|0.05500183
62717|0|0.13499539
62801|0|0.16893608
62802|0|0.18751156
62803|1|0.05747630
62804|0|0.05246208
62805|0|0.01793007
62806|0|0.00731614
62807|0|0.03738091
62808|0|0.03212602
62809|0|0.04098752
62810|0|0.04144930
62811|0|0.06661041
62812|0|0.04284931
62813|0|0.08534102
62814|0|0.10988525
62815|0|0.17202298
62816|0|0.07823324
62817|0|0.13499539
62901|0|0.02277415
62902|0|0.03943470
62903|0|0.02360951
62904|0|0.01995945
62905|0|0.07277650
62906|0|0.24275974
62907|0|0.08656408
62908|0|0.03828385
62909|0|0.01906464
62910|0|0.03856667
62911|0|0.03189658
62912|0|0.02709985
62913|0|0.02474721
62914|0|0.03373223
62915|1|0.29570512
62916|0|0.03877994
62917|0|0.13499539
63001|0|0.06771988
63002|0|0.14369732
63003|0|0.02905376
63004|1|0.03116986
63005|0|0.01863063
63006|1|0.29755732
63007|0|0.18661711
63008|0|0.20161639
63009|0|0.46211047
63010|1|0.38492698
63011|0|0.04065815
63012|0|0.10550542
63013|0|0.12809775
63014|0|0.13651898
63015|0|0.05803128
63016|0|0.14699945
63017|0|0.13499539
63101|0|0.10660461
63102|0|0.20977460
63103|0|0.09702576
63104|0|0.14085782
63105|0|0.02632313
63106|0|0.05683931
63107|0|0.11005963
63108|0|0.03082617
63109|0|0.01630110
63110|0|0.03970075
63111|0|0.12729839
63112|1|0.49295754
63113|0|0.11587782
63114|0|0.29847682
63115|0|0.06652288
63116|0|0.09495580
63117|0|0.13499539
63201|0|0.49943301
63202|0|0.12974814
63203|0|0.10824370
63204|0|0.11697474
63205|0|0.11735640
63206|0|0.10283814
63207|0|0.04766416
63208|0|0.13591295
63209|0|0.09201635
63210|0|0.13066660
63211|0|0.05061252
63212|0|0.01876562
63213|0|0.05093605
63214|1|0.26561087
63215|0|0.06995264
63216|0|0.17558162
63217|0|0.13499539
63301|0|0.01100051
63302|0|0.04488633
63303|0|0.03150218
63304|0|0.02646055
63305|0|0.01918949
63306|1|0.03907401
63307|0|0.01888860
63308|0|0.11475608
63309|0|0.00372231
63310|0|0.00457258
63311|0|0.04790143
63312|0|0.02559947
63313|0|0.02917471
63314|0|0.07160707
63315|0|0.03399799
63316|0|0.03693270
63317|0|0.13499539
63401|1|0.11890467
63402|0|0.13223352
63403|0|0.09068229
63404|0|0.11582714
63405|0|0.07626082
63406|0|0.02491563
63407|0|0.07138766
63408|0|0.02170793
63409|0|0.09997260
63410|0|0.07633677
63411|0|0.03202322
63412|0|0.08316458
63413|0|0.17818135
63414|0|0.05953648
63415|0|0.10670957
63416|0|0.03667206
63417|1|0.13499539
63501|1|0.03675621
63502|0|0.14009750
63503|0|0.05457488
63504|0|0.06731193
63505|0|0.16089619
63506|0|0.10168454
63507|0|0.09549652
63508|0|0.05598181
63509|0|0.11889053
63510|0|0.01172126
63511|0|0.04396462
63512|0|0.05089684
63513|0|0.06049932
63514|0|0.04549457
63515|0|0.13822182
63516|0|0.04036906
63517|0|0.13499539
63601|0|0.22307931
63602|0|0.08233634
63603|0|0.15232256
63604|0|0.16690291
63605|0|0.07212609
63606|0|0.14915632
63607|0|0.02454039
63608|0|0.04214690
63609|0|0.01941625
63610|0|0.01944889
63611|0|0.07212741
63612|0|0.10404120
63613|0|0.10922074
63614|1|0.40179462
63615|0|0.05626542
63616|0|0.11457565
63617|0|0.13499539
63701|0|0.06071943
63702|0|0.08798698
63703|0|0.02782715
63704|0|0.05071487
63705|0|0.05710720
63706|1|0.14500554
63707|0|0.11125889
63708|0|0.00775647
63709|0|0.00419908
63710|0|0.02825561
63711|0|0.02118650
63712|0|0.02184574
63713|0|0.02218329
63714|0|0.18604460
63715|0|0.10884758
63716|1|0.15953072
63717|0|0.13499539
63801|0|0.19247220
63802|1|0.06198091
63803|0|0.04838874
63804|1|0.18888548
63805|0|0.14408905
63806|0|0.06051656
63807|0|0.00537860
63808|0|0.10792783
63809|0|0.03953738
63810|0|0.03227420
63811|1|0.05381416
63812|0|0.03028421
63813|0|0.05183796
63814|0|0.14273821
63815|0|0.13600182
63816|0|0.05438991
63817|0|0.13499539
63901|0|0.33048003
63902|0|0.13268933
63903|0|0.06950882
63904|0|0.22551161
63905|0|0.01856971
63906|0|0.03189924
63907|0|0.02812873
63908|0|0.03894469
63909|0|0.02639741
63910|0|0.00272495
63911|0|0.05772713
63912|0|0.01672884
63913|0|0.03838286
63914|0|0.04148429
63915|0|0.26808485
63916|0|0.05536606
63917|0|0.13499539
64001|1|0.11528495
64002|0|0.17670825
64003|0|0.04972852
64004|0|0.05739251
64005|0|0.02606302
64006|1|0.45975948
64007|0|0.02896200
64008|0|0.04572158
64009|0|0.01477395
64010|0|0.13342293
64011|0|0.07491778
64012|0|0.04044951
64013|0|0.10866764
64014|0|0.11225246
64015|1|0.18888621
64016|0|0.06559201
64017|0|0.13499539
64101|0|0.02980674
64102|0|0.06190872
64103|0|0.03846901
64104|0|0.06237982
64105|0|0.19942826
64106|0|0.06979039
64107|0|0.02721106
64108|0|0.04833226
64109|0|0.02368297
64110|0|0.01133132
64111|1|0.23052632
64112|0|0.06205403
64113|1|0.22382963
64114|0|0.11122058
64115|0|0.15423958
64116|0|0.22749752
64117|1|0.13499539
64201|0|0.16021651
64202|0|0.27841498
64203|0|0.16845908
64204|0|0.08886303
64205|0|0.35607484
64206|0|0.19188233
64207|0|0.67815280
64208|0|0.04867985
64209|0|0.02844298
64210|1|0.06656701
64211|1|0.39854628
64212|0|0.06944668
64213|0|0.04559819
64214|0|0.03582082
64215|0|0.09134444
64216|0|0.03555879
64217|0|0.13499539
64401|0|0.07041638
64402|0|0.02552173
64403|1|0.14238846
64404|0|0.01811357
64405|0|0.02652622
64406|0|0.01389708
64407|0|0.02901874
64408|0|0.00767274
64409|0|0.01201087
64410|0|0.04498519
64411|0|0.01351866
64412|0|0.01964138
64413|0|0.02379458
64414|0|0.06315188
64415|0|0.09902352
64416|0|0.11399800
64417|0|0.13499539
64501|0|0.03964200
64502|1|0.08399236
64503|0|0.10996826
64504|0|0.22972868
64505|1|0.08749360
64506|0|0.04962907
64507|0|0.04666662
64508|0|0.18481509
64509|0|0.08536642
64510|0|0.09335847
64511|0|0.09813246
64512|0|0.13568725
64513|0|0.10067085
64514|0|0.06676433
64515|0|0.09654180
64516|0|0.03124249
64517|0|0.13499539
64601|0|0.09895291
64602|0|0.01776888
64603|0|0.02324484
64604|0|0.07346600
64605|0|0.02784399
64606|0|0.05936934
64607|0|0.05509430
64608|0|0.02521205
64609|0|0.00752117
64610|0|0.13888543
64611|0|0.12458119
64612|0|0.04019592
64613|0|0.06514980
64614|0|0.05068694
64615|0|0.07604988
64616|0|0.04510065
64617|1|0.13499539
64801|1|0.13696621
64802|0|0.06165245
64803|0|0.04260380
64804|0|0.04609551
64805|0|0.26729086
64806|0|0.04400181
64807|0|0.02514714
64808|0|0.03304917
64809|0|0.01496947
64810|0|0.04216597
64811|0|0.08304565
64812|0|0.10146979
64813|0|0.04732948
64814|0|0.08817634
64815|0|0.07653926
64816|1|0.17806463
64817|0|0.13499539
64901|1|0.18979650
64902|1|0.07397631
64903|0|0.06317193
64904|0|0.15183493
64905|0|0.05302854
64906|0|0.03539299
64907|0|0.02037494
64908|0|0.06876308
64909|0|0.07938267
64910|0|0.06221454
64911|0|0.02010748
64912|0|0.01390517
64913|0|0.02451700
64914|0|0.06494735
64915|1|0.24743473
64916|0|0.03216484
64917|0|0.13499539
65001|0|0.01903569
65002|0|0.03451268
65003|0|0.02187366
65004|0|0.21123129
65005|0|0.01696104
65006|0|0.07760967
65007|0|0.00321654
65008|0|0.01611217
65009|0|0.02422509
65010|0|0.07229755
65011|0|0.04634523
65012|0|0.03335006
65013|0|0.06732444
65014|0|0.04313075
65015|0|0.03740001
65016|0|0.00778745
65017|0|0.13499539
65101|0|0.06492504
65102|0|0.18904240
65103|0|0.06886979
65104|0|0.08073231
65105|0|0.04556190
65106|0|0.01016103
65107|0|0.05432880
65108|0|0.30248194
65109|0|0.09191611
65110|0|0.01618164
65111|0|0.02630374
65112|0|0.04758025
65113|0|0.04928435
65114|0|0.05518363
65115|1|0.21961377
65116|0|0.04775246
65117|0|0.13499539
65301|0|0.14280117
65302|0|0.08033924
65303|0|0.01744652
65304|0|0.05252505
65305|0|0.86228543
65306|0|0.01975694
65307|0|0.02970419
65308|0|0.02029927
65309|0|0.00964265
65310|0|0.03360893
65311|0|0.02534964
65312|0|0.10098970
65313|0|0.07399944
65314|0|0.03247076
65315|0|0.03038362
65316|0|0.03885419
65317|0|0.13499539
65401|1|0.21495940
65402|0|0.32462196
65403|0|0.07273986
65404|0|0.07780217
65405|0|0.03554113
65406|0|0.03629183
65407|0|0.01208550
65408|0|0.04550954
65409|0|0.07417431
65410|0|0.00934426
65411|0|0.07327317
65412|0|0.01624820
65413|1|0.16520037
65414|0|0.07234647
65415|0|0.05634726
65416|0|0.07343832
65417|0|0.13499539
65501|0|0.08342698
65502|0|0.34490491
65503|0|0.02667578
65504|0|0.04661176
65505|0|0.01953511
65506|0|0.01907922
65507|0|0.00790404
65508|0|0.01066327
65509|0|0.00592198
65510|0|0.00930658
65511|0|0.01110364
65512|0|0.02528255
65513|0|0.04965077
65514|0|0.04691800
65515|0|0.05505917
65516|0|0.04667570
65517|1|0.13499539
65601|0|0.27883419
65602|0|0.09609071
65603|0|0.03490101
65604|0|0.00987689
65605|0|0.05364593
65606|0|0.03485195
65607|0|0.03072134
65608|0|0.07617199
65609|0|0.05112768
65610|0|0.05148168
65611|0|0.02392560
65612|0|0.04104582
65613|0|0.02660282
65614|0|0.07557449
65615|1|0.11632070
65616|0|0.10003840
65617|0|0.13499539
65701|0|0.07555001
65702|0|0.09726844
65703|0|0.08264410
65704|0|0.04766361
65705|0|0.12845293
65706|0|0.12961063
65707|0|0.05554601
65708|0|0.01604575
65709|0|0.02684076
65710|0|0.00380511
65711|0|0.06136151
65712|0|0.03240926
65713|0|0.06930804
65714|0|0.03741652
65715|0|0.15329873
65716|0|0.01484386
65717|0|0.13499539
65801|0|0.05168954
65802|0|0.15117832
65803|0|0.01207884
65804|0|0.11781588
65805|0|0.10645015
65806|0|0.01123539
65807|0|0.06217337
65808|1|0.08375330
65809|0|0.39304568
65810|0|0.07097672
65811|0|0.04139117
65812|0|0.09573718
65813|0|0.09791034
65814|0|0.05334936
65815|0|0.16942269
65816|0|0.10965102
65817|0|0.13499539
65901|0|0.45643110
65902|1|0.21054468
65903|0|0.07159634
65904|0|0.36500699
65905|0|0.64938922
65906|0|0.07498743
65907|0|0.23667659
65908|0|0.01466894
65909|0|0.03486508
65910|1|0.19433976
65911|0|0.04650285
65912|0|0.08757456
65913|0|0.05776105
65914|1|0.16851683
65915|0|0.03116122
65916|0|0.09765880
65917|0|0.13499539
66001|0|0.09272822
66002|0|0.13807628
66003|0|0.02160941
66004|0|0.17066340
66005|0|0.05050950
66006|0|0.01825337
66007|0|0.01415438
66008|0|0.00496473
66009|0|0.00535974
66010|0|0.02746112
66011|0|0.01600742
66012|0|0.02116376
66013|0|0.03126210
66014|0|0.05128736
66015|0|0.09504507
66016|0|0.02417153
66017|0|0.13499539
66101|0|0.11637389
66102|0|0.02001892
66103|0|0.04162373
66104|0|0.03436151
66105|0|0.01288466
66106|0|0.04165363
66107|0|0.04310083
66108|0|0.00857983
66109|0|0.04012850
66110|0|0.04553131
66111|0|0.08723875
66112|0|0.01485952
66113|0|0.06129635
66114|0|0.05773876
66115|0|0.04843671
66116|0|0.02184273
66117|0|0.13499539
66201|0|0.11528681
66202|0|0.19098828
